filename,true_class,estimate_class,estimate_likelihood_max,estimate_likelihood_class0,estimate_likelihood_class1
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0395.jpg,1,1,1.0,6.1771724e-25,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000547.jpg,0,0,1.0,1.0,9.318524e-26
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0167.jpg,1,1,1.0,2.4748972e-33,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000410.jpg,0,0,1.0,1.0,2.8995686e-11
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0276.jpg,1,1,1.0,1.6083464e-26,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000362.jpg,0,0,1.0,1.0,8.9555024e-23
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000448.jpg,0,0,1.0,1.0,2.4902517e-23
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0661.jpg,1,1,1.0,3.2646598e-29,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000314.jpg,0,0,1.0,1.0,1.9172178e-15
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0327.jpg,1,1,1.0,2.8548827e-29,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000564.jpg,0,0,1.0,1.0,1.6759151e-26
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000267.jpg,0,0,1.0,1.0,5.0668554e-12
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0062.jpg,1,1,1.0,7.857486e-29,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0009.jpg,1,1,1.0,2.0151637e-27,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0147.jpg,1,1,1.0,3.7854624e-32,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0424.jpg,1,1,1.0,2.1225792e-23,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000276.jpg,0,0,1.0,1.0,1.3144965e-28
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000125.jpg,0,0,1.0,1.0,6.358068e-21
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0040.jpg,1,1,1.0,5.9012283e-25,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0086.jpg,1,1,1.0,3.5548107e-32,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0014.jpg,1,1,1.0,7.9042683e-28,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0111.jpg,1,1,1.0,3.3840863e-26,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0052.jpg,1,1,1.0,1.2103943e-27,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0669.jpg,1,1,1.0,1.127307e-29,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0222.jpg,1,1,1.0,7.1690735e-22,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0711.jpg,1,1,1.0,7.694515e-31,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a35_ayy_image0103.jpg,1,1,1.0,9.09682e-28,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0201.jpg,1,1,1.0,4.0003028e-33,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0618.jpg,1,1,1.0,2.8200344e-26,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0130.jpg,1,1,1.0,2.3097479e-24,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0070.jpg,1,1,1.0,2.21455e-27,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0206.jpg,1,1,1.0,1.4291466e-32,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000213.jpg,0,0,1.0,1.0,1.943328e-15
case_M_20181003094031_0U62363100354631_1_001_002-1_a35_ayy_image0023.jpg,1,1,1.0,3.1729228e-27,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0039.jpg,1,1,1.0,9.42167e-28,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0390.jpg,1,1,1.0,6.82397e-21,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000317.jpg,0,0,1.0,1.0,2.0338265e-15
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0047.jpg,1,1,1.0,1.7432023e-25,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0052.jpg,1,1,1.0,3.238504e-27,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0024.jpg,1,1,1.0,1.0210409e-26,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000605.jpg,0,0,1.0,1.0,3.0026414e-20
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0261.jpg,1,1,1.0,3.7458838e-19,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000009.jpg,0,0,1.0,1.0,6.6811014e-18
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0054.jpg,1,1,1.0,7.882897e-26,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0664.jpg,1,1,1.0,7.5735796e-30,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0658.jpg,1,1,1.0,1.911654e-29,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000051.jpg,0,0,1.0,1.0,1.1630563e-21
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0217.jpg,1,1,1.0,9.508168e-23,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0210.jpg,1,1,1.0,2.709378e-23,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0127.jpg,1,1,1.0,2.1330504e-30,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0053.jpg,1,1,1.0,3.630676e-27,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0046.jpg,1,1,1.0,8.171058e-28,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0229.jpg,1,1,1.0,1.0454603e-21,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000197.jpg,0,0,1.0,1.0,5.0677508e-17
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0508.jpg,1,1,1.0,1.7989433e-24,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0310.jpg,1,1,1.0,3.0569888e-25,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0099.jpg,1,1,1.0,5.408415e-26,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000219.jpg,0,0,1.0,1.0,1.050918e-14
case_M_20181003094031_0U62363100354631_1_001_002-1_a35_ayy_image0061.jpg,1,1,1.0,1.7369346e-27,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0346.jpg,1,1,1.0,1.5780032e-25,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0020.jpg,1,1,1.0,9.293467e-25,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0708.jpg,1,1,1.0,3.8606415e-31,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0208.jpg,1,1,1.0,3.5278047e-33,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0552.jpg,1,1,1.0,5.831016e-30,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000597.jpg,0,0,1.0,1.0,1.0735699e-19
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0521.jpg,1,1,1.0,3.530589e-27,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0058.jpg,1,1,1.0,2.0540863e-27,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000329.jpg,0,0,1.0,1.0,1.424521e-16
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0098.jpg,1,1,1.0,5.9592123e-31,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0382.jpg,1,1,1.0,1.8126298e-25,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0181.jpg,1,1,1.0,2.6267006e-23,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0066.jpg,1,1,1.0,6.159955e-30,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0254.jpg,1,1,1.0,2.600455e-19,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0213.jpg,1,1,1.0,2.106195e-33,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0097.jpg,1,1,1.0,7.7652956e-28,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0252.jpg,1,1,1.0,1.6225069e-19,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0118.jpg,1,1,1.0,2.0321787e-26,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0165.jpg,1,1,1.0,9.5289325e-24,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0194.jpg,1,1,1.0,3.4049625e-32,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0073.jpg,1,1,1.0,6.2953546e-25,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000313.jpg,0,0,1.0,1.0,3.710803e-16
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0568.jpg,1,1,1.0,1.09917005e-29,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000043.jpg,0,0,1.0,1.0,1.0072343e-18
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0352.jpg,1,1,1.0,9.830466e-26,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0002.jpg,1,1,1.0,9.880043e-28,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0044.jpg,1,1,1.0,2.617741e-28,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000212.jpg,0,0,1.0,1.0,6.644508e-16
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000517.jpg,0,0,1.0,1.0,2.6816475e-22
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0135.jpg,1,1,1.0,3.1010006e-31,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0093.jpg,1,1,1.0,4.8524008e-26,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0019.jpg,1,1,1.0,8.135012e-28,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0748.jpg,1,1,1.0,4.9132805e-30,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0288.jpg,1,1,1.0,6.066155e-26,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0241.jpg,1,1,1.0,1.06054795e-35,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0058.jpg,1,1,1.0,4.778533e-28,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000355.jpg,0,0,1.0,1.0,2.0262386e-10
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0221.jpg,1,1,1.0,1.2624057e-33,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a3_ayy_image0062.jpg,1,1,1.0,1.5448026e-27,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a35_ayy_image0106.jpg,1,1,1.0,1.4491277e-27,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0083.jpg,1,1,1.0,3.1258322e-25,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0063.jpg,1,1,1.0,3.3375942e-29,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0747.jpg,1,1,1.0,2.0242363e-30,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0623.jpg,1,1,1.0,5.412088e-26,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0344.jpg,1,1,1.0,8.680491e-25,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0566.jpg,1,1,1.0,2.2611567e-29,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a35_ayy_image0034.jpg,1,1,1.0,8.3017605e-28,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a13_ayy_image0044.jpg,1,1,1.0,5.5093816e-28,1.0
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000246.jpg,0,0,1.0,1.0,1.352975e-25
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000175.jpg,0,0,1.0,1.0,6.1488457e-24
case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image000552.jpg,0,0,1.0,1.0,6.225213e-26
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0219.jpg,1,1,1.0,2.0941175e-22,1.0
case_M_20181003094031_0U62363100354631_1_001_002-1_a1_ayy_image0720.jpg,1,1,1.0,1.2243005e-30,1.0
